recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,primarily_steam_deck,author_steamid,author_num_games_owned,author_num_reviews,author_playtime_forever,author_playtime_last_two_weeks,author_playtime_at_review,author_last_played,author_deck_playtime_at_review,appid,fetch_date,total_reviews
163371660,russian,"Я не вижу особого смысла расписывать достоинства этой игры, они и так всем хорошо известны, классический геймплей, практически не менялся со времен версии 1.6 и пожалуй, это к лучшему, играть всё ещё интересно. А вот о чём сказать необходимо, так это о засилии читеров, бесполезной системе рейтинга, и о катастрофически малом количестве контента, ну начнем пожалуй, обо всем по порядку.

[h2]Читеры[/h2] Как много в этом слове. Количество мерзавцев, использующих софт, на данный момент просто зашкаливает. Вы можете подумать, что данная проблема касается только людей играющих на высоком рейтинге, но нет, их хватает везде, и самое страшное, что кампания Valve, ни как эту проблему не решает. Уже в течении полугода нас кормят обещаниями выпустить некий анти-чит на основе ИИ, который станет карой небесной для каждой сволочи с ВХ и АИМ-ботом, но воз и ныне там, а между тем, игра превращается в цирк, в котором побеждает тот, у кого в команде клоун с более дорогим и качественным софтом.

[h2]Система рейтинга[/h2] Она не работает, она не является показателем вашего скилла, она вообще не является показателем чего-либо, она просто есть. Вы можете встретить человека с 10к ПТС, который не умеет стрелять, не понимает элементарных вещей и даже не знает названия позиций на карте, а можете нарваться на смурфа 4к рейтинга, который будет вращать вас на детородном органе всю игру. Система никак не поощряет вас, это просто цифры на экране монитора, прикрученные для того, чтобы в игре была некая видимость, некого «баланса», но его нет, даже не надейтесь.

[h2]Контент[/h2] За полгода, нас порадовали, только режимом «Гонка вооружений» да и тот ограничен двумя картами, кушайте на здоровье. Ни новых карт, ни операции, ни режима «Запретная зона», ни уж прости господи нового оружия, или новых механик, ничего из этого вы здесь не увидите. Зато есть оружейные кейсы, которые выдают раз в неделю, стимулируя игрока на покупку ключика, и последующее открытие этого самого кейса, это всё в наличии имеется, Габен большой мальчик, он кушать хочет, неси монетку.

[h2]Вывод[/h2] На данный момент, я категорически никому не рекомендую эту игру. Вы должны понимать, что для того, что бы принимать участие в режиме соревновательных игр, вам необходимо приобрести «Прайм-статус» цена за который 1400 рублей, деньги не большие, но даже их отдавать за такое качество продукта жалко. Ждите, и может когда-нибудь из этой игры и выйдет толк, а пока это довольно странное поделие, паразитирующее на славе, ныне почившей CS:GO.

P.S. Моему аккаунту 17 лет, никогда, за всё это время, обзоры не писал, довели человека, сволочи. 😊
",1713780584,1713780769,False,193,15,0.861494481563568115,0,False,False,False,False,76561197987616362,253,1,71561,1688,43601,1732468833,,730,20241127_154107,100
167826523,schinese,"我给反恐精英的东西：
1.金钱
2.时间
3.爱

反恐精英给我的东西：
1.关节炎
2.愤怒
3.坏键盘
4.坏鼠标
5.9/10 玩家已就绪
6.服务器崩溃
7.低智商队友
8.竞技比赛
9.滞后封禁
10.作弊者
11.64&128tick服务器
12.焦虑
总之爱玩 我菜",1718963561,1718963561,True,334,95,0.960126936435699463,0,False,False,False,False,76561198982830435,17,1,129265,3649,97033,1732715086,,730,20241127_154107,100
163621718,brazilian,"Jogo fez parte da minha adolescência inteira, era um jogo muito bom, porém depois que foi atualizado para sua nova versão de CS2, o jogo ficou ridículo, injogável e até asqueroso em certos aspectos. Praticamente toda partida tem alguém usando rage hack, girando fazendo o que quiser e não foram banidos, também tem o famoso 'legitando', você baixa a demo e vê o cara usando um wall de leve, comendo paredes, não checando pixels do bomb para abrir se movimentando igual uma batata e matando 30+, o que acredito que levou a comunidade a uma paranóia  porque agora todo mundo leva uma bala e ja fica desconfiado sobre a integridade da outra pessoa, há várias contas velhas, com várias horas de jogo cheatando então realmente está um caos total. Também é frustrante que se você tiver o mínimo de noção, fazer alguma wallbang, ou até dar uma balinha atualmente já vai começar a choradeira (o que não seria um problema, porém alguém liga o hack no time inimigo e o time não vai expulsar pois acreditam que tem alguém usando do outro lado), minha experiência atual é eu jogar cair contra xitado/ eu dar umas 2 balas meio cagadas e alguém ligar do outro time e começar a falar ''vai ter  que girar agr pra ganhar'' e ficar provocando xingando com 0 provas se realmente eu estava utilizando algo, se baixasse a demo certamente iria ver que a movimentação etc não era a mesma das aberrações que andam tendo por ai, porém com essa pandemia de cheaters infestados por ai parece que ninguém sabe diferenciar mais algúem bom de um simples hack, então até a valve arrumar isso não recomendo nem um pouco esse jogo, está ridículo e quem gosta de verdade só irá se frustrar lembrando dos bons tempos que já teve nesse jogo. Espero que com o overwatch que saiu agora minimize a quantidade de cheaters. (sim foi uma análise e desabafo, pois quem gosta mesmo do jogo sabe o quão frustrante e triste está a situação).

P.S: Acredito que deveriam colocar um kernel que seja, atualmente nenhuma informação está realmente escondida para as empresas, então meio que essa história de dados pessoais e privados ja quase não existe (talvez falei merda nisso), mas se não dão um jeito sem isso seria melhor colocar uma espécia de vanguard igual o valorant do que continuar uma patifaria dessas que faz com que só exista cheaters em toda partida. Obrigado por ler e espero ter dado algum feedback de útil 

Editando a análise um tempo depois: aparentemente o número de cheaters diminuiu um pouco, mas ainda tem uma boa quantia por ai então o problema ainda não foi resolvido de vez. (( e não aguento mais os chorões de plantão, já fui expulso várias vezes de deathmatchs somente por estar jogando, é muito frustrante você ficar jogando 8 minutos pra pegar seu exp semanal e te expulsarem simplesmente por ''jogar bem'', não estou falando que sou bom mas é muito comum iniciarem um vote por eu estar matando no dm, e uma boa parte da comunidade ainda não sabe diferenciar um cheater de alguém com experiência, o direito é de vocês de expulsarem mas por favor se for no deathmatch, pelo menos vão de espectador e assistam a tela de quem vocês suspeitam, vocês também não gostariam de serem xingados, acusados e expulsos injustamente somente por jogar o jogo sem nenhuma trapaça, perdão pelo outro desabafo mas já foram várias vezes a mesma coisa, se alguém acusa o outro de hack no dm e abre votação, normalmente pelo efeito manada a sala inteira concorda com o F1 somente pq o jorginho123 falou que você é cheater...)))


Atualização mais nova|: é quase impossível jogar mata mata, uns 50% dão vote kick em mim, não consigo mais jogar o jogo só, é proibido jogar, o frustrante é que quando tem um cara de hack mesmo, ou bot farmando caixa não expulsam, a maioria da playerbase tem poucos neurônios infelizmente, se alguém é melhor que eu logo é cheater, acredito que seja essa a lógica da maioria, deveriam tirar o vote kick dos DMs e fazer o anti cheat funcionar, deixar quem joga ou não na mão dos jogadores causa esses problemas, tem muitos sem experiência que fazem essas patetadas",1714140131,1719581699,False,80,2,0.857315003871917725,4,False,False,False,False,76561198146741444,120,4,291260,3397,243139,1732674142,,730,20241127_154107,100
174642459,schinese,最后还是怀念gogo，新地图真的一大坨，什么时候把我的老overpass还回来呢？回不来了，因为sb v社不会设计地图就教玩家打游戏，还有火车，唉,1725941656,1725941656,True,109,12,0.807119011878967285,0,False,False,False,False,76561198809539877,0,6,121861,33,121621,1732139422,,730,20241127_154107,100
171726642,english,"this is the worst game I've ever played. It makes me want to pull my hair out, punch my computer, set it on fire, sell all of my belongings, move to Ibiza, and live the rest of my life with the mere memories of its horrors.

anyways 10/10 would recommend :D",1723178423,1723178423,True,269,133,0.856838762760162354,10,True,False,False,False,76561198799335409,28,3,20274,61,12363,1731635940,,730,20241127_154107,100
172233698,russian,"Здесь очень хорошие игроки. Они с уважением относятся к вашим родственникам. Узнал много интересного про своих родителей. Мне кажется, что все 4 тиммейта любят мою маму больше чем я сам. Иногда попадаются люди с проблемами позвоночника. Им приходится смотреть вниз при этом бегать по карте. Конечно они раздают фраги жёстко, но мне всё равно жалко таких людей-инвалидов которые родились с заболеванием позвоночника. Бывает, в катку закинет человека, который способен чувствовать противника через стены. Недолго думая мой тиммейт тоже решил овладеть такой способностью. Какая-то Битва Экстрасенсов получается. За эти несколько часов проведённых в этой замечательной игре я пополнил свой словарный запас матами на 100 томов. Ещё здесь можно встретить успешных самцов, которые переспали со всеми мамами света.",1723798257,1723798257,True,190,126,0.902598381042480469,0,True,False,False,False,76561199758638919,15,1,5490,17,10,1731707112,,730,20241127_154107,100
174005652,russian,"Очень позитивная и расслабляющая игра. Начиная от душевных разговоров с таджиками, заканчивая ""леее я тебя в шаверму заверну"". Также стоит отметить что благодаря кс 2 узнал многое о своих родственниках и знакомых. Присутствует хороший античит, который слишком устал чтобы работать. Крайне рекомендую.",1725210873,1725210873,True,78,29,0.801917493343353271,0,True,False,False,False,76561199537058748,10,4,23640,2259,11621,1732656675,,730,20241127_154107,100
171884253,english,"""This is a great game; it gave me a terrible gambling addiction, and I now never leave my room, but this game is still great. The thrill of the matches and the strategy involved in CS
make it incredibly engaging, and despite the challenges, it's hard to pull myself away from the action.""
i might be a hardcore racist now, and a little sexist. but that's not the point, all i'm trying to say is i'd pulled my grandma off life support to open up a few creates and to get a win.",1723368446,1723368446,True,149,86,0.801627397537231445,5,False,True,False,False,76561199227567084,0,6,68335,1189,55142,1732708643,,730,20241127_154107,100
152762828,turkish,"ALL servers full of cheaters. No support no one cares about the game. 
me and my friends spent 20 + years for this game. YOU must care about it. No one try to hide their cheating actions because of you valve. We love this game but cheats make it impossible to play.",1701562995,1705702192,False,73,0,0.800699770450592041,7,False,False,False,False,76561198051570766,0,1,173511,323,161295,1732651044,,730,20241127_154107,100
178571515,schinese,怎么说呢，兜兜转转fps游戏，还得是cs最耐玩，因为它的本质也是最纯真的，就是竞技。你可能会为持续竞技感到一时疲惫，但你不得不否认你也有一颗强烈的好胜心。就这一点不需要过高的画质，就能让人专研道具枪法地图几千个小时,1731001704,1731001704,True,53,5,0.800380706787109375,0,False,False,False,False,76561198985695950,18,1,53746,3939,48047,1732708922,,730,20241127_154107,100
166690784,english,"Uninstalling. 
I've been playing CS since 1.3. I played them all, 1.5 1.6, go, and now cs2. 
Incredible game, but the competitive scene is full of hackers, not only blatant ones, but also sudden.
I have incredible reputation, old account, lots of reviews, and valve keeps matching me with 50 hours old accounts. Ridiculous.  Matchmaking is BROKEN. 
I'm not enjoying any match since my brain goes, ""he must be hacking"" every 1 minute.
BYE",1717535227,1717535227,False,586,33,0.900234818458557129,22,True,False,False,False,76561198008280761,69,5,126750,0,126750,1717535041,,730,20241127_154107,100
174523060,turkish,"Subtick sorunu Fps optimizasyonu sıfır, hile sorunu toxic ruslar fakat yinede ne yaparsan yap bırakamazsın uyuşturucu gibidir bu illet bakarsın bakarsın oyun bulmak için oyun bulamazsın sonra yine bu bataklığa düşersin sanki bir anarşi  gibidir bu oyun herşey serbesttir.İstediğine söv hile aç her türlü şeyi yap, ban yeme olasılığın TR ekonomisinin düzelmesiyle aynıdır.",1725799842,1725799842,True,52,20,0.800104081630706787,1,False,False,False,False,76561199102255117,22,4,32163,638,25403,1732716787,,730,20241127_154107,100
176067929,schinese,"入坑建议；
如果你是抱着娱乐来的那可能这游戏不太推荐，因为这个游戏和CF不一样的是这个游戏是经济性游戏，所以上手时间以及难度会更高些，通常100小时算入门罢
如果你要入，那么建议你先打休闲模式，熟悉下地图点位，道具什么的，如果你要长久的玩，那么推荐买优先账号【前提是你只打官匹】
cs还有好多第三方平台，比如完美，5e什么的可以再你熟练了之后来下载去玩，不然会被队友骂
最后，游戏是好的，当你入门了后会发现这玩意很上瘾的，前提是看你能否挺过新手期",1727665736,1727665736,True,89,7,0.799996316432952881,13,False,True,False,False,76561199388718214,26,2,23205,284,21247,1732433373,,730,20241127_154107,100
173963632,schinese,CS作为我第一次玩的启蒙fps游戏，第一次游玩的时候也和大多数萌新一样，只敢打打人机和休闲，根本不敢打竞技，怕坑了队友，那时候是我初中的时候玩的了，我记得我刚开始打的时候也是什么也不懂，打的也很菜，但是那个时候的氛围真的很好，即使我打的很菜，也会有人告诉我说先从休闲和官匹打起，再到后来自己去找那些所谓的组队群到处流浪，希望有个人能带带我，也确实找到了几个哥们一起打游戏，每天放学了就来一把，无论打的多么的菜，也不会有人压力，也不会有人不开心，感觉每一个人都是真正的热爱这一款游戏，现在回想那段时间是真的是无法用文字来表达的开心，现在和那几个朋友也没有联系了，只有我一个人一直在单排，有人说，现在的cs环境很差，什么ez，收徒，我觉得并无所谓，人数基量大了自然就会产生这一种问题，而我喜欢在队伍里面互相交流的感觉，喜欢打残局血脉飙升的感觉，更享受打出高光队友为我喊出的鼓励，我想我是真正热爱这一款游戏，所以无论你是什么年龄段，我都会相信你会喜欢上cs的,1725175683,1725175683,True,46,4,0.799405336380004883,0,True,False,False,False,76561199696934679,4,1,20832,715,13512,1732698771,,730,20241127_154107,100
155292071,ukrainian,"Україно,

Свята Мати Героїв, зійди до серця мого, прилинь бурею вітрів кавказьких, шумом карпатських ручаїв, боїв славного завойовника батька Хмеля, тріумфом і гуком гармат революцій, радісним гомоном Софійських дзвонів.

Нехай душа моя в тобі відродиться, славою твоєю опроміниться, бо ти, Пресвята, все життя моє, бо ти все щастя моє.🇺🇦",1704443736,1704443736,True,97,1,0.84840548038482666,0,True,False,False,False,76561199555399005,35,5,4384,59,3369,1732211210,,730,20241127_154107,100
178600856,english,"fantastic game. Just needs to work on, cheating, movement, matchmaking, networking, community maps, cheating, anti-cheat, maps that have been gone for years. cheating. and add back signatures to trade ups",1731043742,1731043742,True,48,13,0.796164870262145996,0,True,False,False,False,76561199767360247,0,1,4371,316,3825,1732675084,,730,20241127_154107,100
177669953,brazilian,"jogo bom, só falta melhorar servidor, bugs, lag, problemas de otimização, problemas de desempenho, problemas diversos, voltar a cache, melhorar o anti-cheat e etc, mas no geral ta bao.",1729808525,1729808598,True,37,24,0.795496106147766113,0,True,False,False,False,76561199202982985,25,2,53363,2781,46958,1732670676,,730,20241127_154107,100
174700030,brazilian,"O jogo em si é divertido como qualquer outro Counter-Strike que já foi feito, porém o que está acabando com o jogo literalmente é o fato do jogo estar infestado de cheater e a empresa VALVE não fazer nada a respeito. O jogo está quebrado e a empresa pensa apenas em lucrar com loot box, o comercio no mercado da comunidade e etc. A real vontade é de simplesmente quitar e nunca mais voltar pra qualquer jogo que a VALVE fizer. Um jogo criado e moldado pela comunidade que infelizmente está na mão de pessoas incompetentes endinheiradas.",1726012580,1726012580,False,39,3,0.795287847518920898,0,True,False,False,False,76561198341724926,88,5,131829,1905,119468,1732668945,,730,20241127_154107,100
171892345,ukrainian,"Дуже толерантна гра по відношенню до усіх гравців.
В одній команді з вами можуть бути люди з обмеженими можливостями, особи з синдромом Д**на, паралізовані, справжні гомосексуалісти, люди із відсутніми або ростущими з іншого місця кінцівками та багато багато інших.
Повністю рекомендую!!!!",1723378811,1723378811,True,45,11,0.79509580135345459,0,False,False,False,False,76561198118055481,28,5,180894,1432,166372,1732650235,,730,20241127_154107,100
171174981,russian,"[h1]Кусок говна![/h1]
Вот хочу спросить лично сотрудников Valve - ЗАЧЕМ? Ну была хорошая игра, старая добрая cs go. Зачем надо было выпускать этот безусловно красивую в графическом плане, но абсолютно ужасную в плане честности игру>?
[b]Разницу после CS GO почувствуете сразу: читеры и дисбаланс команд в плане рангов и скилла. Играть стало очень трудно, читеров стало больше, а нейросетка не справляется от слова совсем![/b]
Да чего уж говорить, если сами Valve заявляют, что не знают, как решить проблему с читерами! Ну вы там нормальные или нет?
Пока мое время в этой игре сводится для того, чтобы зайти раз в неделю и получить награду, а так не вижу смысла тратить свои силы и нервы на такую халтуру разработчиков!
[h3]3 катки победные из 10![/h3]",1722445523,1722445523,False,171,10,0.844947218894958496,26,True,False,False,False,76561199646336920,34,11,17805,984,11208,1732716883,,730,20241127_154107,100
155010513,polish,"COUNTER STRIKE 2 w porównaniu z CSGO:
-mniej trybów
-mniej map
-brak możliwości grania customów ze znajomymi
-nieustanne resetowanie ustawień co wejście do gry: ustawianie dźwięku, celownika i generalnie wszystkiego
-ciągłe problemy z uruchomieniem gry: jakieś errory związane z serwerami pobierania
-po wyrzuceniu z meczu i kilkunastu próbach ponownego dołączenia ciągle wyrzuca i uniemożliwia kontynuację rozgrywki, w rezultacie czego dostajesz bana :)

W skrócie: Dużo mniej opcji niż w CSGO + doświadczyłem dużo gorszych i mało przyjemnych wrażeń z rozgrywki niż w CSGO, dlatego pomimo wielkiej sympatii i chęci grania w tę produkcję wlatuje ocena negatywna.

miało być lepiej, a jest gorzej :)
",1704146235,1704146235,False,142,3,0.844658136367797852,8,True,False,False,False,76561198139356179,0,1,56462,0,56287,1728221258,,730,20241127_154107,100
174115671,spanish,"2 chiteros en el mismo server y no les cae el vac , ni nada por el estilo , te bajan de rango ,y despues si les llega a caer el vac no te dan de nuevo el rango que tenias , un desastre , desarrolladores vendan todo y dediquense a un juego de legos.",1725345445,1725345445,False,53,3,0.794221162796020508,0,True,False,False,False,76561198379745478,9,1,335409,2609,318696,1732684147,,730,20241127_154107,100
171405646,schinese,"This game is a good game,and the balance of the game itself  is very excellent. However,it is frustrating that you will encounter a lot of cheats in the game.It is hoped that the Valve can intensify efforts to crack down on players and IP that disrupt the game balance to ensure the gaming pleasure of every player.
CS2是个好游戏，游戏自身的平衡性做得很棒，但是令人沮丧的是你将在游戏中碰到很多外挂，希望V社能加大力度打击破坏游戏平衡的玩家和ip，确保每一位玩家的游戏乐趣。",1722756806,1722756806,True,86,9,0.793941855430603027,2,True,False,False,False,76561199523010572,0,1,3201,322,1411,1732390664,,730,20241127_154107,100
171674861,english,"this game has caused me multiple brain injures and brain cancer from the amount of lack of iq from players of these games i have learnt 4 different languages and how to cuss in 15 different languages.
my iq before : 85
my iq now : 25

definitely recommend this game buy it as soon as u pull out 15$ out your 5$ monthly salary job.",1723114758,1723114758,True,241,133,0.841009080410003662,3,True,False,False,False,76561199402828336,0,1,78959,0,60759,1729280451,,730,20241127_154107,100
174056648,schinese,"This game is a good game,and the balance of the game itself is very excellent. However,it is frustrating that you will encounter a lot of cheats in the game.It is hoped that the Valve can intensify efforts to crack down on players and IP that disrupt the game balance to ensure the gaming pleasure of every player.
CS2是个好游戏，游戏自身的平衡性做得很棒，但是令人沮丧的是你将在游戏中碰到很多外挂，希望V社能加大力度打击破坏游戏平衡的玩家和ip，确保每一位玩家的游戏乐趣。",1725276143,1725276143,True,197,16,0.890657663345336914,0,True,False,False,False,76561199244201022,58,2,38914,0,38091,1728209240,,730,20241127_154107,100
159343855,german,"Nach Jahren endlich mal dieses Spiel gespielt....
Ich lerne endlich mehr Sprachen als in der Schule !!!
Ich werde ständig dazu aufgefordert mir irgendetwas in meine Körperöffnungen zu stecken.. (was sehr verwirrend ist)
Ich habe auch leute kennengelernt die dieses Spiel so dermaßen gut beherschen das sie nur koipfschüsse geben, und teilweise wissen wo hinter welcher wand der gegner ist.
Ich finde diese Leute sehr traurig...
Mehr kann und will ich derzeit zu diesem Spiel nicht schreiben...
Guys !!! Stop Cheating !!!Your Parents are Proud of you !!!
Get balls and L2P like normal players ; ) 
",1708975411,1708975411,True,54,24,0.790544211864471436,0,True,False,False,False,76561197975254955,0,1,6328,0,2918,1716893328,,730,20241127_154107,100
174441729,russian,"1: проблемы с регистрацией урона 
2: проблемы с читерами , античита нет , от слова совсем 
3: подбор игроков в команду союзников и в команду соперников , постоянная разность в умении  играть 
4: проблемы с серверами , кроме ес , все лаганные , вылеты , телепорты , это все есть там 
5: проблема на оверпас с водой , даже шифт не помогает 
6: проблема на еншент , просадка фпс на проходе с терр команды 
7: карта нюк , про нее я вообще молчу , столько фризов , что просто не описать .
8: общая  оптимизация , как по мне , игре со столь огромным бюджетом , стоило делать лучше .

однако , даже если не учитывать всех этих проблем и выделять одну , то это проблемы с античитом , его тупо нет",1725717036,1725717036,False,293,9,0.890483200550079346,21,True,False,False,False,76561199550200274,15,1,29049,218,14818,1732299102,,730,20241127_154107,100
160684916,brazilian,"Jogo em si muito bom, ótimo passa tempo e para se divertir com os amigos, porém há muitas pessoas usando de programas que burlam o sistema para obter vantagem.",1710608692,1710608692,True,43,2,0.790253162384033203,0,False,False,False,False,76561198839012452,0,2,103487,5710,48101,1732682221,,730,20241127_154107,100
